OSEBuildingID,DataYear,BuildingType,PropertyName,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,Ancienneté,Neighborhood_BALLARD,Neighborhood_Ballard,Neighborhood_CENTRAL,Neighborhood_Central,Neighborhood_DELRIDGE,Neighborhood_DELRIDGE NEIGHBORHOODS,Neighborhood_DOWNTOWN,Neighborhood_Delridge,Neighborhood_EAST,Neighborhood_GREATER DUWAMISH,Neighborhood_LAKE UNION,Neighborhood_MAGNOLIA / QUEEN ANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_North,Neighborhood_Northwest,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST,LargestPropertyUseType_Adult Education,LargestPropertyUseType_Automobile Dealership,LargestPropertyUseType_Bank Branch,LargestPropertyUseType_College/University,LargestPropertyUseType_Convention Center,LargestPropertyUseType_Courthouse,LargestPropertyUseType_Data Center,LargestPropertyUseType_Distribution Center,LargestPropertyUseType_Financial Office,LargestPropertyUseType_Fire Station,LargestPropertyUseType_Fitness Center/Health Club/Gym,LargestPropertyUseType_Food Service,LargestPropertyUseType_Hospital (General Medical & Surgical),LargestPropertyUseType_Hotel,LargestPropertyUseType_K-12 School,LargestPropertyUseType_Laboratory,LargestPropertyUseType_Library,LargestPropertyUseType_Lifestyle Center,LargestPropertyUseType_Manufacturing/Industrial Plant,LargestPropertyUseType_Medical Office,LargestPropertyUseType_Movie Theater,LargestPropertyUseType_Multifamily Housing,LargestPropertyUseType_Museum,LargestPropertyUseType_Non-Refrigerated Warehouse,LargestPropertyUseType_Office,LargestPropertyUseType_Other,LargestPropertyUseType_Other - Education,LargestPropertyUseType_Other - Entertainment/Public Assembly,LargestPropertyUseType_Other - Lodging/Residential,LargestPropertyUseType_Other - Mall,LargestPropertyUseType_Other - Public Services,LargestPropertyUseType_Other - Recreation,LargestPropertyUseType_Other - Restaurant/Bar,LargestPropertyUseType_Other - Services,LargestPropertyUseType_Other - Utility,LargestPropertyUseType_Other/Specialty Hospital,LargestPropertyUseType_Parking,LargestPropertyUseType_Performing Arts,"LargestPropertyUseType_Personal Services (Health/Beauty, Dry Cleaning, etc)",LargestPropertyUseType_Police Station,LargestPropertyUseType_Pre-school/Daycare,LargestPropertyUseType_Prison/Incarceration,LargestPropertyUseType_Refrigerated Warehouse,"LargestPropertyUseType_Repair Services (Vehicle, Shoe, Locksmith, etc)",LargestPropertyUseType_Residence Hall/Dormitory,LargestPropertyUseType_Residential Care Facility,LargestPropertyUseType_Restaurant,LargestPropertyUseType_Retail Store,LargestPropertyUseType_Self-Storage Facility,LargestPropertyUseType_Senior Care Community,LargestPropertyUseType_Social/Meeting Hall,LargestPropertyUseType_Strip Mall,LargestPropertyUseType_Supermarket/Grocery Store,LargestPropertyUseType_Urgent Care/Clinic/Other Outpatient,LargestPropertyUseType_Wholesale Club/Supercenter,LargestPropertyUseType_Worship Facility
25664,2016,NonResidential,Ballou Wright Building,EAST,1.0,3,30720,0.0,1.0,Office,-1.0,1361277.25,0.0,930084.0,358585.0,25.53,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25666,2016,NonResidential,(ID25666) POST OPTIONS,EAST,1.0,2,20640,0.0,1.0,Retail Store,-1.0,412562.4063,0.0,412562.0,0.0,2.88,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25667,2016,NonResidential,Pike Building,EAST,1.0,2,34914,0.0,1.0,Retail Store,-1.0,1314474.5,0.0,1333290.0,0.0,9.29,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25670,2016,NonResidential,Legacy Pine Street,EAST,1.0,3,20897,0.0,1.0,Office,-1.0,1031474.188,0.0,725243.0,239681.0,17.79,110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25671,2016,NonResidential,Capital Hill,EAST,1.0,2,36940,0.0,1.0,Retail Store,100.0,336745.4063,0.0,336745.0,0.0,2.35,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25672,2016,NonResidential,Ten Sixteen East Pike Inc,EAST,1.0,3,22866,0.0,1.0,Office,-1.0,1213909.875,0.0,877955.0,275735.0,20.76,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25673,2016,NonResidential,The Ford Building,EAST,1.0,1,30240,0.0,1.0,Retail Store,78.0,1316900.75,0.0,1061362.0,203265.0,18.19,96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25674,2016,NonResidential,(ID25674) COMET TAVERN,EAST,1.0,3,32100,0.0,1.0,Multifamily Housing,-1.0,142892.5,0.0,11370.0,96830.0,5.22,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25694,2016,NonResidential,W00342,NORTHEAST,1.0,2,28586,0.0,1.0,Other,-1.0,5078204.0,0.0,5078203.0,0.0,35.4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25709,2016,NonResidential,Weller & Second Associates,DOWNTOWN,1.0,3,28800,0.0,1.0,Hotel,-1.0,4644346.0,0.0,1218294.0,3426052.0,190.45,108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25713,2016,NonResidential,International Building,DOWNTOWN,1.0,3,35202,0.0,1.0,Office,2.0,3605755.5,0.0,3605755.0,0.0,25.14,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25737,2016,NonResidential,FAERLAND TERRACE,EAST,1.0,6,95117,0.27420965757961246,0.7257903424203875,Senior Care Community,1.0,7437745.0,0.0,4307003.0,2895138.0,183.79,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25743,2016,NonResidential,(ID25743) FIRST COVENANT CHURCH,EAST,1.0,2,24600,0.0,1.0,Worship Facility,69.0,347690.5938,0.0,258312.0,72748.0,5.66,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25745,2016,NonResidential,Trinity Parish of Seattle,EAST,1.0,1,48850,0.0,1.0,Worship Facility,-1.0,1259282.25,815676.125,239923.0,7881.0,65.05,116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25772,2016,NonResidential,Park West Skilled Nursing,SOUTHWEST,0.0,3,54863,0.0,1.0,Hospital (General Medical & Surgical),100.0,2066851.25,0.0,2037720.0,0.0,14.21,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25839,2016,NonResidential,J D OTT COMPANY (115 S Lucile St),GREATER DUWAMISH,1.0,1,25000,0.0,1.0,Non-Refrigerated Warehouse,-1.0,2044286.625,0.0,861621.0,1127483.0,65.89,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25842,2016,NonResidential,115 Dawson,GREATER DUWAMISH,1.0,1,25000,0.0,1.0,Non-Refrigerated Warehouse,-1.0,342696.3125,0.0,143797.0,143335.0,8.61,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25844,2016,NonResidential,Washington machine Works,GREATER DUWAMISH,1.0,1,22622,0.0,1.0,Manufacturing/Industrial Plant,-1.0,872014.3125,0.0,315436.0,458640.0,26.56,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25847,2016,NonResidential,Pine Building,EAST,1.0,3,27544,0.0,1.0,Office,94.0,1092060.75,0.0,810115.0,221553.0,17.41,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25886,2016,NonResidential,H2125 - Western Triangle,DOWNTOWN,1.0,7,47415,0.0,1.0,Office,-1.0,1552850.625,0.0,1478979.0,0.0,10.31,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25907,2016,NonResidential,Swedish Cultural Center,MAGNOLIA / QUEEN ANNE,1.0,3,22960,0.0,1.0,Other - Entertainment/Public Assembly,-1.0,2447325.5,0.0,542327.0,1724655.0,95.38,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25914,2016,NonResidential,Safeway 1551 - E John St,EAST,1.0,1,44739,0.0,1.0,Supermarket/Grocery Store,17.0,15006878.0,0.0,8270312.0,6315500.0,393.07,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25932,2016,NonResidential,SPBS LLC,NORTHEAST,1.0,1,22778,0.0,1.0,Retail Store,-1.0,2675057.75,0.0,224359.0,2246207.0,120.86,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25935,2016,NonResidential,Philadelphia church,BALLARD,1.0,2,21562,0.0,1.0,Worship Facility,20.0,1000251.875,0.0,189790.0,677016.0,37.28,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25954,2016,NonResidential,MLK Community Center,CENTRAL,1.0,1,25753,0.0,1.0,Other - Entertainment/Public Assembly,-1.0,1612521.0,0.0,231543.0,1146587.0,62.51,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25955,2016,NonResidential,Seattle Tennis Club,EAST,1.0,3,71280,0.0,1.0,Other - Recreation,-1.0,23204450.0,0.0,7528486.0,15239341.0,861.85,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25965,2016,NonResidential,Park Shore Senior Living,EAST,1.0,16,153312,0.0,1.0,Senior Care Community,51.0,22092840.0,0.0,6566843.0,14061838.0,792.6,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25992,2016,NonResidential,2201 / Enso Condominiums - SEDO,DOWNTOWN,1.0,19,1206670,0.1672843445183853,0.8327156554816147,Office,87.0,27917688.0,0.0,23343425.0,4341053.0,393.29,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26002,2016,NonResidential,IGLESIA NI CRISTO,SOUTHEAST,1.0,1,24200,0.0,1.0,Worship Facility,73.0,900697.125,0.0,466335.0,360154.0,22.38,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26017,2016,NonResidential,Aloha Inn,MAGNOLIA / QUEEN ANNE,1.0,4,23513,0.09403308807893505,0.9059669119210649,Residence Hall/Dormitory,-1.0,1778251.875,0.0,924449.0,816119.0,49.79,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26040,2016,NonResidential,Stor-More Self Storage,DELRIDGE,1.0,3,66610,0.0,1.0,Self-Storage Facility,-1.0,742571.5,0.0,329414.0,310963.0,18.81,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26233,2016,NonResidential,Cascade Designs Inc. Chamonix S,GREATER DUWAMISH,1.0,1,36000,0.0,1.0,Other,-1.0,3823703.75,0.0,2922836.0,723217.0,58.79,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26098,2016,NonResidential,Christ the King Middle School,NORTHWEST,1.0,2,23222,0.0,1.0,K-12 School,62.0,1331981.25,0.0,210763.0,1009100.0,55.06,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26115,2016,NonResidential,Greenus Building,EAST,1.0,2,24476,0.0,1.0,Fitness Center/Health Club/Gym,-1.0,2800725.0,0.0,1077101.0,1584953.0,91.69,92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26119,2016,NonResidential,517 E Pike St Building,EAST,0.0,2,24750,0.0,1.0,Retail Store,-1.0,906960.625,0.0,292118.0,490226.0,28.07,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26125,2016,NonResidential,Northwest School,EAST,1.0,3,60000,0.0,1.0,K-12 School,52.0,3928621.25,0.0,1537012.0,2088395.0,121.63,112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26126,2016,NonResidential,(ID26126) THE SUMMIT,EAST,1.0,2,46560,0.0,1.0,Other - Entertainment/Public Assembly,-1.0,734550.6875,0.0,419713.0,270845.0,17.31,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26139,2016,NonResidential,Salal Credit Union,MAGNOLIA / QUEEN ANNE,1.0,3,30408,0.0,1.0,Bank Branch,61.0,1469861.875,0.0,1440554.0,0.0,10.04,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26146,2016,NonResidential,McHugh,MAGNOLIA / QUEEN ANNE,1.0,3,30109,0.0,1.0,Office,89.0,1589657.75,0.0,949635.0,516161.0,34.03,96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26154,2016,NonResidential,Queen Anne Evangelical Lutheran Church,MAGNOLIA / QUEEN ANNE,1.0,2,25481,0.0,1.0,Office,92.0,1052797.5,0.0,219291.0,697809.0,38.59,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26157,2016,NonResidential,Caroline Kline Galland Home,SOUTHEAST,1.0,1,141297,0.0,1.0,Senior Care Community,76.0,20378838.0,0.0,6797882.0,12625460.0,717.93,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26183,2016,NonResidential,Supply Laundry Building,LAKE UNION,1.0,2,27788,0.0,1.0,Office,73.0,2127889.25,0.0,1659964.0,459842.0,35.99,104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26218,2016,NonResidential,Comfort Inn and Suites,NORTHWEST,1.0,4,41704,0.20583157490888165,0.7941684250911184,Hotel,73.0,1974631.125,0.0,969192.0,974707.0,58.52,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26235,2016,NonResidential,101 S. Dakota,GREATER DUWAMISH,1.0,2,22324,0.0,1.0,Non-Refrigerated Warehouse,53.0,723060.1875,0.0,193898.0,394958.0,22.33,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26236,2016,NonResidential,4130 1st Ave,GREATER DUWAMISH,1.0,2,31360,0.0,1.0,Other - Entertainment/Public Assembly,-1.0,1886366.625,0.0,1126394.0,598714.0,39.65,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26237,2016,NonResidential,Daniel Smith Inc,GREATER DUWAMISH,1.0,1,30496,0.0,1.0,Retail Store,-1.0,2217613.5,0.0,1295854.0,696304.0,46.01,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26254,2016,NonResidential,1605 Boylston,EAST,1.0,3,27600,0.0,1.0,Office,84.0,1103795.25,0.0,961739.0,110412.0,12.57,94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26289,2016,NonResidential,Columbia Lutheran Home,Northwest,1.0,2,55974,0.0,1.0,Senior Care Community,98.0,6412428.0,0.0,2657803.0,3477370.0,203.21,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26324,2016,NonResidential,Saint Anne Nursing and Rehab Center,NORTH,1.0,1,22583,0.0,1.0,Senior Care Community,95.0,2123591.75,0.0,743706.0,1237654.0,70.92,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26331,2016,NonResidential,Solid Ground,LAKE UNION,0.0,3,31686,0.23221612068421385,0.7677838793157862,Office,35.0,2305643.5,0.0,2305643.0,0.0,16.07,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26348,2016,NonResidential,Lake Union Place,LAKE UNION,1.0,3,26694,0.22604330561174796,0.773956694388252,Office,92.0,735909.0,0.0,720171.0,0.0,5.02,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26359,2016,NonResidential,Hansen Bros.,NORTHWEST,1.0,1,29400,0.0,1.0,Non-Refrigerated Warehouse,69.0,227509.5,0.0,227509.0,0.0,1.59,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
